State,County,AreaName,FIPS,Vax_White,Vax_Black,VaxNumb_White,VaxNumb_Black,Total_Whole,Total_White,Total_Black,HighSchool_Rate,HighSchool_White,HighSchool_Black,Bachelor_Rate,Bachelor_White,Bachelor_Black,IT_Rate,IT_White,IT_Black,CnoI_Rate,CnoI_White,CnoI_Black,noC_Rate,noC_White,noC_Black,Unemployment_Rate,Unemployment_White,Unemployment_Black,TCI,fixed_d,fixed_u,fixed_lat,mobile_d,mobile_u,mobile_lat,undervaccination,barriers,resource_constrained,inaccessibility,irregular_behavior,CVAC,FQHC,FacDensity10K,HOPD,PHMCY,RUHC,cases,deaths,incident_rate,mortality,winner,votes_R,votes_D,votes_3party,votes_total,republican,republican_rate,MeanIncome,MeanIncome_White,MeanIncome_Black,MedianIncome,MedianIncome_White,MedianIncome_Black,AREA_SQMI,DENSITY,EP_POV,Age65,EP_DISABL,EP_MINRTY,EP_LIMENG,EP_NOVEH,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,Rate_poorhealth,Num_providerb,Num_providerc,injury_deaths,Segregation,AvgTrafficVolume,Rate_viocrime,Above75_Rate,Above75_White,Above75_Black,Above65_Rate,Above65_White,Above65_Black,Below19_Rate,Below19_White,Below19_Black,Below24_Rate,Below24_White,Below24_Black,Below29_Rate,Below29_White,Below29_Black,Below39_Rate,Below39_White,Below39_Black,urban,FluVax_Rate,FluVax_White,FluVax_Black,racial_bias,racial_weighted_bias,racial_explicit_bias,racial_weighted_explicit_bias,sex_bias,sex_weighted_bias,sex_explicit_bias,sex_weighted_explicit_bias,hesitancy,strong_hesitancy,Vax_Disparity,HighSchool_Disparity,Bachelor_Disparity,IT_Disparity,CnoI_Disparity,noC_Disparity,Above75_Disparity,Unemployment_Disparity,MeanIncome_Disparity,MedianIncome_Disparity,FluVax_Disparity
North Carolina,Cumberland,"Cumberland, North Carolina",37051,0.1802379521411608,0.1615859930361374,30889.0,21208.0,335509,171379,131249,0.5776048040168039,0.923,0.907,0.163580052228544,0.273,0.2339999999999999,0.879,0.901,0.8490000000000001,0.061,0.047,0.081,0.0579999999999999,0.05,0.069,0.085,0.065,0.103,1.5,181.6465218507306,15.83025279715677,20.40121100434382,60.75689880507842,15.90635175504108,40.61202389843167,0.609678446354664,0.532314549506527,0.807067812798472,0.682903533906399,0.499522445081184,0.719516077682267,6,1.8479,2,54,0,26201,291,7809.328512796974,1.1106446318842793,R,60032,84469,2312,146813,1,0.4089011191107055,24936.0,29066.0,21898.0,46875.0,53500.0,39303.0,652.5607505,508.9273293644098,0.182,0.1119999999999999,0.17,0.56,0.015,0.065,0.678,0.7943,0.8532,0.8567,0.864,0.175,14,8,67.9,30.056914679,169.35789409,548.41665569,0.049661857058976,0.0579534248653569,0.0445870063771914,0.1220146106363763,0.1351565827785201,0.1166180313754771,0.2778792819268633,0.2492137309705389,0.2879717178797553,0.3786276970215404,0.3617012586139492,0.3722237883717209,0.4739515184391477,0.4611183400533321,0.4634397214454967,0.6140312182385569,0.6038312745435556,0.6017264893446808,1.0,0.39,0.45,0.3,0.447054315931071,0.441232715080277,0.69185667752443,0.70806323182748,0.436031796948791,0.443027969032319,1.76114285714286,1.75240442425197,0.22,0.08,0.018651959105023402,0.016000000000000014,0.03900000000000012,0.051999999999999935,-0.034,-0.019000000000000003,0.013366418488165499,-0.03799999999999999,7168.0,14197.0,0.15000000000000002
North Carolina,Currituck,"Currituck, North Carolina",37053,0.2695537953269912,,6772.0,,27763,25123,1599,0.6450789052374781,0.908,0.86,0.1675306853701303,0.23,0.2019999999999999,0.867,0.8740000000000001,0.774,0.079,0.076,0.124,0.048,0.043,0.1009999999999999,0.043,0.042,0.079,0.1,94.16530141625616,28.49414993842365,48.83559113300493,71.36249122807017,13.29525563909775,49.96992481203007,0.41515440942375,0.0483922317733206,0.988220312002547,0.37886023559376,0.381407195160777,0.412925819802611,0,0.7204,0,2,0,1469,15,5291.214926340815,1.0211027910142954,R,11657,4195,262,16114,1,0.7234082164577386,31849.0,32228.0,31091.0,69964.0,68760.0,67028.0,261.9377042,98.48143121962968,0.1,0.155,0.146,0.128,0.003,0.027,0.2742,0.2649,0.3047,0.0579,0.1194,,11,8,76.1,21.190811064,45.195247598,171.1885662,0.0578107553218312,0.0585917286948214,0.0581613508442776,0.1639232071462018,0.1672570950921466,0.1594746716697936,0.2398516010517595,0.2333718106913983,0.2288930581613508,0.2869286460396931,0.2787087529355571,0.2951844903064415,0.3467204552822101,0.3380965649006886,0.3539712320200125,0.4739761553146274,0.4661863630935796,0.4777986241400875,1.0,0.48,0.49,0.36,0.473574917395859,0.419126746065091,1.39705882352941,0.989585370498664,0.372577065918754,0.384613529058789,1.609375,1.57099809428741,0.18,0.07,,0.04800000000000004,0.028000000000000108,0.10000000000000009,-0.048,-0.0579999999999999,0.00043037785054379774,-0.037,1137.0,1732.0,0.13
North Carolina,Dare,"Dare, North Carolina",37055,0.46548794885823713,,16165.0,,37009,34727,1018,0.702169570524914,0.949,0.759,0.259460659194318,0.357,0.153,0.925,0.929,0.7240000000000001,0.053,0.047,0.276,0.022,0.023,0.0,0.044,0.0409999999999999,0.156,0.0,85.36184563150746,8.530273200543233,50.55522861023088,69.3278120950324,10.93429157667386,54.47732181425486,0.401782871696912,0.148360394778733,0.328557784145177,0.437121935689271,0.361031518624642,0.230818210760904,0,2.9722,0,11,0,2012,8,5436.515442189738,0.3976143141153082,R,13938,9936,301,24175,1,0.5765460186142709,34578.0,35643.0,20654.0,59381.0,60332.0,26430.0,383.2252969,93.26367619548448,0.0819999999999999,0.201,0.134,0.124,0.021,0.031,0.1296,0.1082,0.616,0.1885,0.1449,0.213,9,5,70.0,53.392964808,124.28451809,246.60566913,0.0766300089167499,0.079131511504017,0.0530451866404715,0.2215947472236483,0.2287557232124859,0.1335952848722986,0.2051122699883812,0.1967057332910991,0.2671905697445972,0.2485881812532086,0.2395254412992772,0.3133595284872298,0.2953065470561214,0.2853111411869726,0.381139489194499,0.4100624172498581,0.3979612405333026,0.5304518664047151,0.0,0.51,0.51,0.35,0.388685844743034,0.40725446130134,0.776,0.780507013135573,0.325092326050719,0.366335663402788,1.15686274509804,1.31611180655374,0.17,0.07,,0.18999999999999995,0.204,0.20499999999999996,-0.22900000000000004,0.023,0.026086324863545493,-0.1150000000000001,14989.0,33902.0,0.16000000000000003
North Carolina,Davidson,"Davidson, North Carolina",37057,0.226251280371813,0.19550295857988165,32470.0,3304.0,167609,143513,16900,0.5899339530332681,0.847,0.828,0.1304488747553816,0.19,0.14,0.8320000000000001,0.8370000000000001,0.765,0.084,0.083,0.109,0.081,0.077,0.123,0.059,0.055,0.096,0.0,169.0968816053512,38.82091696129957,18.29058767319637,43.7511197339246,9.94820842572062,41.6019955654102,0.310729067176059,0.593441579114932,0.966252785737026,0.731614135625597,0.370582617000955,0.665074816937281,3,1.4916,2,20,0,15528,180,9264.418975114702,1.1591962905718702,R,64658,22636,1079,88373,1,0.7316488067622464,25988.0,27375.0,18746.0,49546.0,52166.0,29969.0,553.1728852,297.6718570370014,0.155,0.175,0.161,0.195,0.02,0.057,0.7006,0.5081,0.7014,0.5024,0.6841,0.208,14,11,65.7,59.561275157,93.913522475,180.91306088,0.0766665274537763,0.0815326834502797,0.0555029585798816,0.1854852663043154,0.195529324869524,0.1442603550295857,0.2382628617794987,0.2267111690230153,0.2604142011834319,0.2928959662070652,0.2794241636646157,0.3243195266272189,0.3547482533754154,0.3383108150481141,0.4068639053254438,0.4679939621380713,0.45000104520148,0.5321301775147929,0.0,0.51,0.52,0.37,0.416728280726166,0.413800725421221,0.920720720720721,0.824776233508038,0.37802100650807,0.392933160708634,2.28383458646617,2.18751110218625,0.19,0.08,0.03074832179193135,0.019000000000000017,0.04999999999999999,0.07200000000000006,-0.025999999999999995,-0.046,0.026029724870398098,-0.041,8629.0,22197.0,0.15000000000000002
North Carolina,Davie,"Davie, North Carolina",37059,0.2901125693832028,,11185.0,,42846,38554,2764,0.6279053118885124,0.8859999999999999,0.774,0.17150288741469,0.25,0.085,0.873,0.879,0.821,0.049,0.047,0.037,0.071,0.07,0.142,0.039,0.039,0.047,0.0,102.7821482558139,44.36759484011628,13.09665697674419,47.39293798449612,11.05050387596899,36.37596899224806,0.280165552371856,0.272524673670805,0.58038841133397,0.3282394141993,0.319961795606495,0.265838904807386,3,2.8007,1,7,1,3848,36,8981.001727115718,0.9355509355509356,R,18228,6713,298,25239,1,0.7222156186853679,31173.0,32611.0,20035.0,60434.0,62200.0,33699.0,263.6952327,159.24064902520325,0.1369999999999999,0.198,0.156,0.153,0.023,0.0289999999999999,0.4376,0.3808,0.6737,0.3356,0.4411,0.148,10,7,68.4,32.788418811,29.32953781,148.27159435,0.0945245763898613,0.0977330497484048,0.0882778581765557,0.2165663072398823,0.2234009441303107,0.2011577424023155,0.2302898753675955,0.2200809254552057,0.2286541244573082,0.2819633104607197,0.2708408984800539,0.2785817655571635,0.3331466181207114,0.3205374280230326,0.3502170767004341,0.4356999486533165,0.4220314364268299,0.4692474674384949,1.0,0.58,0.59,0.43,0.416291330946763,0.412845529198595,1.19369369369369,0.9793794685094,0.334356150464332,0.368232226384245,1.5952380952381,1.58156226568644,0.18,0.07,,0.11199999999999988,0.16499999999999998,0.05800000000000005,0.010000000000000002,-0.07199999999999998,0.009455191571849098,-0.008,12576.0,28501.0,0.15999999999999998
North Carolina,Duplin,"Duplin, North Carolina",37061,0.1856939037071071,0.1882101323352493,7679.0,2816.0,58741,41353,14962,0.5131461980306345,0.767,0.747,0.081937226477024,0.1369999999999999,0.069,0.725,0.764,0.586,0.142,0.129,0.1969999999999999,0.131,0.104,0.217,0.08,0.069,0.105,0.0,108.1585903413822,10.57678351373855,87.56786011656952,33.79177853881279,7.775043378995433,65.1917808219178,0.511620503024515,0.945240369309137,0.796561604584527,0.885386819484241,0.569563833174149,0.86564788283986,8,3.575,1,11,1,6018,128,10244.97369809843,2.1269524759056164,R,13793,8767,134,22694,1,0.6077817925442849,20254.0,22475.0,15169.0,41764.0,47108.0,27760.0,814.7371457,72.49209185037897,0.241,0.173,0.195,0.482,0.07,0.074,0.9643,0.9112,0.9459,0.767,0.979,0.341,12,9,73.5,26.83215813,20.570533795,235.79104503,0.0819870278000034,0.0832587720358861,0.0890255313460767,0.1941574028361791,0.1945445312311078,0.2154792140088223,0.2622359169915391,0.2575871158078011,0.2443523593102526,0.318806285218161,0.3145841897806689,0.2989573586418927,0.3774024957014691,0.3729354581287936,0.3590429087020452,0.4879896494782179,0.4844630377481682,0.4649111081406229,0.0,0.42,0.48,0.3,0.530793025248647,0.428649722247294,1.30666666666667,0.979013946384785,0.366003312553605,0.382260272312387,2.04054054054054,1.88749846238868,0.19,0.08,-0.002516228628142214,0.020000000000000018,0.0679999999999999,0.17800000000000005,-0.0679999999999999,-0.113,-0.005766759310190606,-0.03599999999999999,7306.0,19348.0,0.18
North Carolina,Durham,"Durham, North Carolina",37063,0.3991700862718917,0.26151017550961886,69357.0,31007.0,321488,173753,118569,0.619838689045532,0.903,0.878,0.345788477981324,0.5670000000000001,0.3389999999999999,0.889,0.925,0.8340000000000001,0.057,0.039,0.077,0.052,0.033,0.088,0.046,0.032,0.067,2.7,178.4108978239065,74.91053456020235,14.49884435916445,82.64584187082406,14.3579471842189,44.41584473433026,0.332059853549825,0.290353390639924,0.579433301496339,0.794969754855142,0.482012098057943,0.497930595351799,9,1.8041,3,46,0,23511,215,7313.181207385655,0.9144655693079836,R,32459,144688,2229,179376,1,0.1809550887521184,35398.0,43223.0,26137.0,60958.0,75072.0,44099.0,286.4520568,1069.8369682643522,0.16,0.121,0.1,0.578,0.059,0.08,0.3873,0.1022,0.9577,0.9019,0.6197,0.166,17,10,52.1,40.549405307,394.89288729,665.93156185,0.0515540237893793,0.0621572001634504,0.0425659320733075,0.1361294978350669,0.1571944081541038,0.1220302102573185,0.2368673169760613,0.2144998935270182,0.2554630637013047,0.3041917583237943,0.2709766162310866,0.330870632290059,0.3972776588861793,0.364436873032408,0.4178326544037649,0.5637815408351167,0.544140245060517,0.5610404068517066,1.0,0.59,0.65,0.46,0.378873387912065,0.380324524069704,0.636090727151434,0.551062543969629,0.205985735563102,0.227102131891247,0.770576638738295,0.744990454362603,0.17,0.07,0.13765991076227285,0.025000000000000022,0.22800000000000015,0.09099999999999997,-0.038,-0.05499999999999999,0.019591268090142902,-0.035,17086.0,30973.0,0.19
North Carolina,Edgecombe,"Edgecombe, North Carolina",37065,,0.24026083156868677,,7148.0,51472,20448,29751,0.5611764027005712,0.826,0.805,0.0938852449556637,0.174,0.104,0.7020000000000001,0.774,0.65,0.132,0.099,0.152,0.1639999999999999,0.124,0.1969999999999999,0.085,0.0579999999999999,0.102,0.6,122.156688712522,33.31950881834216,22.4268077601411,39.84352694610779,6.01038622754491,47.38922155688623,0.423432028016555,0.977077363896848,0.783190066857689,0.897484877427571,0.312639286851321,0.789557465775231,4,2.5256,1,8,0,5134,105,9974.354989120298,2.045188936501753,R,9206,16089,157,25452,1,0.3617004557598617,20626.0,25966.0,17350.0,36866.0,45234.0,31846.0,505.4329096,105.51746628886312,0.236,0.184,0.168,0.636,0.01,0.1119999999999999,0.9229,0.9268,0.8163,0.9089,0.9726,0.198,12,7,67.2,47.046892135,64.881720503,481.02109825,0.0815200497357786,0.1057316118935837,0.0670901818426271,0.204169257071806,0.2421752738654147,0.1829182212362609,0.246774945601492,0.2170872456964006,0.2590501159624886,0.3034659620764687,0.2667742566510172,0.3200900810056805,0.3688995958967982,0.3209115805946791,0.3940707875365534,0.4779880323282561,0.4222906885758998,0.5087223958858526,1.0,0.49,0.57,0.41,0.424931843842688,0.415077150928321,0.870967741935484,0.838241863965597,0.402116914445653,0.398248148079729,2.23026315789474,2.07810155962195,0.2,0.08,,0.020999999999999908,0.06999999999999999,0.124,-0.05299999999999999,-0.0729999999999999,0.03864143005095659,-0.044000000000000095,8616.0,13388.0,0.15999999999999998
North Carolina,Forsyth,"Forsyth, North Carolina",37067,0.31990013425348,0.23187274509990577,81492.0,24358.0,382295,254742,105049,0.6112120895956773,0.908,0.882,0.2343512330662742,0.3779999999999999,0.225,0.847,0.878,0.77,0.081,0.063,0.123,0.069,0.054,0.106,0.0559999999999999,0.042,0.087,1.3,157.0244641976396,54.14497476660208,18.62251189008279,55.55385750822068,14.88170186335403,36.98684691267812,0.310729067176059,0.467048710601719,0.560331104743712,0.775230818210761,0.369945877109201,0.500159184972939,8,2.1188,3,70,0,33645,363,8800.795197426072,1.0789121711992866,R,85064,113033,2582,200679,1,0.4238809242621301,30769.0,36165.0,20463.0,51569.0,60769.0,33674.0,407.7816134,911.2058704704708,0.176,0.152,0.103,0.43,0.031,0.075,0.522,0.2798,0.8895,0.7835,0.6834,0.142,18,11,58.9,47.243437932,295.85134237,575.57255429,0.0676100916831242,0.0817218990194,0.0438557244714371,0.1640617847473809,0.1893876942161088,0.1238374472865043,0.2586484259537791,0.2347198341851755,0.2863901607821112,0.3241789717364862,0.2945175903463111,0.3630496244609658,0.3926784289619273,0.359183016542227,0.4405943892850003,0.5177624609267713,0.4826294839484655,0.5671067787413493,1.0,0.53,0.58,0.39,0.405488937413139,0.405031128839235,0.876814782226133,0.785056436167736,0.331509069883179,0.350382782743046,1.24535443909153,1.19211326634724,0.18,0.07,0.08802738915357425,0.026000000000000023,0.15299999999999989,0.10799999999999998,-0.06,-0.052,0.03786617454796289,-0.04499999999999999,15702.0,27095.0,0.18999999999999995
North Carolina,Franklin,"Franklin, North Carolina",37069,0.24815292359959887,0.22184092544418,12125.0,4008.0,69685,48861,18067,0.6026701651489428,0.908,0.779,0.1552554406544219,0.236,0.184,0.8190000000000001,0.862,0.685,0.077,0.069,0.1009999999999999,0.102,0.067,0.213,0.0579999999999999,0.047,0.099,0.0,138.633270539227,24.58785396898866,35.39620458227262,39.95678007518796,6.699565789473684,54.80263157894737,0.32601082457816,0.522763451130213,0.989175421840178,0.534861509073543,0.387774594078319,0.595988538681949,1,1.2915,0,8,0,6102,47,8756.547320083231,0.7702392658144871,R,20901,15879,481,37261,1,0.5609350258983924,27294.0,30314.0,21833.0,55193.0,63016.0,42961.0,491.8001472,131.96824028929447,0.144,0.161,0.157,0.365,0.019,0.052,0.5631,0.3636,0.8125,0.6052,0.6376,0.166,11,7,66.5,33.017096585,36.837342452,142.4400532,0.0663987945755901,0.0685413724647469,0.0668622350141141,0.1712707182320442,0.1772784019975031,0.1699784136824043,0.242806916840066,0.2321278729457031,0.2422095533292743,0.3004950850254718,0.2847465258590696,0.3095699341340566,0.3626174930042333,0.3444874235075009,0.3781480046493607,0.4794145081437899,0.4621681914000941,0.495101566391764,1.0,0.56,0.6,0.43,0.37983289921603,0.405997693169835,1.0,0.891111209900215,0.332338900585272,0.367935015722608,1.49152542372881,1.53907231035954,0.19,0.07,0.026311998155418875,0.129,0.05199999999999999,0.17699999999999994,-0.03199999999999989,-0.146,0.0016791374506327922,-0.052000000000000005,8481.0,20055.0,0.16999999999999998
North Carolina,Gaston,"Gaston, North Carolina",37071,0.23322260279867124,0.20736891828058573,40650.0,8341.0,224529,174297,40223,0.5872281993074081,0.8540000000000001,0.8490000000000001,0.1481027699050807,0.213,0.188,0.843,0.856,0.782,0.078,0.068,0.109,0.078,0.075,0.108,0.062,0.0559999999999999,0.096,0.5,171.6923470142977,49.20147762825903,24.65937762825904,49.34811753614079,11.17188057825267,34.89377749842866,0.353390639923591,0.475644699140401,0.602355937599491,0.603947787328876,0.369627507163324,0.475644699140401,16,2.8949,1,48,0,25089,402,11174.05769410633,1.6022958268563912,R,73033,40959,1277,115269,1,0.6335875213630725,27352.0,29309.0,22164.0,52835.0,56364.0,39091.0,355.7201328,608.8634857273393,0.156,0.156,0.157,0.27,0.012,0.0559999999999999,0.6497,0.5272,0.6823,0.5661,0.672,0.208,16,12,76.0,43.67049486,179.6824344,389.69726963,0.0655594600252083,0.0746025462285638,0.0362976406533575,0.1632350386809721,0.1816152888460501,0.1060587226213857,0.2467832663041299,0.2264640240509016,0.2951793749844616,0.303751408504024,0.2800162940268622,0.3629764065335753,0.3729406891760084,0.345473530812349,0.4470576535812843,0.5008039050634885,0.4704728136456738,0.5869278770852497,1.0,0.52,0.54,0.37,0.404072655650015,0.405902372548599,1.05357142857143,0.927627310463707,0.340912594655622,0.364063086765767,1.68814968814969,1.63175163897278,0.19,0.08,0.025853684518085507,0.0050000000000000044,0.024999999999999994,0.07399999999999995,-0.040999999999999995,-0.033,0.0383049055752063,-0.040000000000000105,7145.0,17273.0,0.17000000000000004
North Carolina,Gates,"Gates, North Carolina",37073,0.2405298013245033,,1816.0,,11562,7550,3612,0.6448386816244891,0.918,0.841,0.1040090442647186,0.156,0.127,0.765,0.778,0.725,0.131,0.138,0.13,0.1,0.0819999999999999,0.139,0.063,0.0409999999999999,0.1119999999999999,0.0,73.98377482269505,7.364921985815602,61.31737588652482,17.10775348837209,4.188153488372093,78.33953488372093,0.618274434893346,0.659344157911493,0.986946832219038,0.450811843361987,0.404011461318052,0.712830308818847,2,2.5947,0,1,0,704,12,6088.911952949316,1.7045454545454546,R,3367,2546,52,5965,1,0.5644593461860855,25846.0,28964.0,20379.0,50750.0,57981.0,36768.0,340.6121249,33.947705189281706,0.111,0.191,0.2189999999999999,0.37,0.001,0.045,0.5449,0.5129,0.4161,0.1372,0.3567,0.204,6,4,67.9,3.9441609513,6.3340447751,,0.0889119529493167,0.0851655629139072,0.103266888150609,0.2091333679294239,0.2005298013245033,0.2392026578073089,0.2220204116934786,0.2217218543046357,0.2001661129568106,0.2706279190451479,0.2663576158940397,0.2533222591362126,0.3278844490572565,0.3225165562913907,0.3122923588039867,0.4349593495934959,0.4385430463576159,0.4028239202657807,0.0,0.45,0.49,0.39,0.46720306862154,0.415427344995677,0.4,0.805736101365582,0.358352676743487,0.378822591938351,1.02941176470588,1.42042445063265,0.18,0.07,,0.07700000000000007,0.028999999999999998,0.05300000000000005,0.008000000000000007,-0.057000000000000106,-0.0181013252367018,-0.07100000000000001,8585.0,21213.0,0.09999999999999998
North Carolina,Graham,"Graham, North Carolina",37075,0.28080727078321305,,2101.0,,8441,7482,44,0.5868270605050023,0.821,0.214,0.0915912339209147,0.126,0.0,0.657,0.648,,0.13,0.129,,0.209,0.218,,0.0409999999999999,0.039,1.0,0.0,30.69344318181819,4.277575284090909,110.1264204545455,39.9248613861386,6.52848514851485,64.51485148514851,0.457497612225406,0.943966889525629,0.716014008277619,0.873288761540911,0.410060490289717,0.791149315504616,1,2.3694,0,1,0,571,12,6764.601350550883,2.1015761821366024,R,3710,905,44,4659,1,0.7963082206482077,20323.0,20959.0,11718.0,39571.0,39795.0,,291.9649891,29.30830859678579,0.181,0.233,0.204,0.132,0.006,0.073,0.8529,0.4782,0.4202,0.3321,0.6338,0.24,9,6,120.9,,33.300455938,291.81743901,0.1145598862693993,0.1222935044105854,0.0,0.2448761995024286,0.2636995455760492,0.0454545454545454,0.2211823243691505,0.2002138465650895,0.4090909090909091,0.2693993602653714,0.2448543170275327,0.5681818181818182,0.3215258855585831,0.2943063352044908,0.6818181818181818,0.4285037317853334,0.4021651964715316,0.6818181818181818,0.0,0.39,0.39,,0.512903177441964,0.420731702095744,0.482758620689655,0.781547450497311,0.759566702852724,0.437842744098784,3.60714285714286,2.32690358332155,0.18,0.07,,0.607,0.126,,,,0.1222935044105854,-0.961,9241.0,,
North Carolina,Granville,"Granville, North Carolina",37077,0.2809037751333607,0.2827404070219046,10953.0,5460.0,60443,38992,19311,0.6080787007895258,0.875,0.804,0.1659622682229376,0.2689999999999999,0.145,0.82,0.879,0.741,0.095,0.069,0.1119999999999999,0.0819999999999999,0.05,0.144,0.0559999999999999,0.042,0.081,0.0,126.2979223968566,15.08776948264571,39.99181401440733,28.23983863636364,5.426704545454546,86.48636363636363,0.475007959248647,0.404648201209806,0.915950334288443,0.513530722699777,0.535498248965298,0.623049984081503,1,1.8199,1,9,0,5621,79,9299.670764191056,1.405443871197296,R,16647,14565,330,31542,1,0.5277724938177668,27131.0,32101.0,21140.0,55856.0,68213.0,38525.0,531.9906998,110.66734817381858,0.139,0.162,0.16,0.418,0.015,0.05,0.5818,0.5174,0.809,0.517,0.6561,0.185,12,8,62.4,33.68618675,45.123973594,292.91553134,0.0701818241980047,0.0723994665572425,0.0712547252861063,0.1765961318928577,0.1851918342224046,0.1715602506343534,0.2292573168108796,0.2197886745999179,0.2262441095748537,0.2866833214764323,0.2699784571194091,0.2973952669463,0.3484108995251724,0.3294265490356996,0.3631091087980943,0.4669027017189749,0.4458093967993434,0.4864584951582,0.0,0.48,0.53,0.38,0.427638413333193,0.415604932314849,0.685393258426966,0.781982224400467,0.307170128891457,0.35524369792076,1.46478873239437,1.49161988419405,0.2,0.08,-0.001836631888543938,0.07099999999999995,0.12399999999999992,0.138,-0.0429999999999999,-0.09399999999999999,0.0011447412711362015,-0.039,10961.0,29688.0,0.15000000000000002
